Year,Category,Month,Index_Value,Quarter,Hierarchy_Level,Economic_Period,Is_Tet_Month,Inflation_Status,Season,Category_Group
2024,Trong đó: Dịch vụ y tế,7,100.14,3,Sub-category,Recovery,False,Stable,Summer,Healthcare
2024,Giao thông,7,101.45,3,Main Category,Recovery,False,High Inflation,Summer,Transport
2024,Bưu chính viễn thông,7,100.0,3,Main Category,Recovery,False,Stable,Summer,General/Housing
2024,Giáo dục,7,100.02,3,Main Category,Recovery,False,Stable,Summer,Education
2024,Trong đó: Dịch vụ giáo dục,7,100.0,3,Sub-category,Recovery,False,Stable,Summer,General/Housing
2024,"Văn hóa, giải trí và du lịch",7,100.14,3,Main Category,Recovery,False,Stable,Summer,General/Housing
2024,Hàng hoá và dịch vụ khác,7,103.77,3,Main Category,Recovery,False,High Inflation,Summer,General/Housing
2024,Chỉ số giá vàng,7,99.88,3,Main Category,Recovery,False,Deflation,Summer,Financial/Other
2024,Chỉ số đô la Mỹ,7,100.05,3,Main Category,Recovery,False,Stable,Summer,Financial/Other
2023,Chỉ số giá tiêu dùng,7,100.45,3,Total CPI,Recovery,False,Stable,Summer,General/Housing
2023,Hàng ăn và dịch vụ ăn uống,7,100.63,3,Main Category,Recovery,False,Stable,Summer,Food & Beverage
2023,Lương thực,7,100.31,3,Sub-category,Recovery,False,Stable,Summer,Food & Beverage
2023,Thực phẩm,7,100.79,3,Sub-category,Recovery,False,Stable,Summer,Food & Beverage
2023,Ăn uống ngoài gia đình,7,100.39,3,Sub-category,Recovery,False,Stable,Summer,General/Housing
2023,Đồ uống và thuốc lá,7,100.22,3,Main Category,Recovery,False,Stable,Summer,General/Housing
2023,"May mặc, mũ nón, giày dép",7,100.18,3,Main Category,Recovery,False,Stable,Summer,General/Housing
2023,Nhà ở và vật liệu xây dựng,7,100.51,3,Main Category,Recovery,False,Stable,Summer,General/Housing
2023,Thiết bị và đồ dùng gia đình,7,100.15,3,Main Category,Recovery,False,Stable,Summer,General/Housing
2023,Thuốc và dịch vụ y tế,7,100.05,3,Main Category,Recovery,False,Stable,Summer,Healthcare
2023,Trong đó: Dịch vụ y tế,7,100.02,3,Sub-category,Recovery,False,Stable,Summer,Healthcare
2023,Giao thông,7,100.11,3,Main Category,Recovery,False,Stable,Summer,Transport
2023,Bưu chính viễn thông,7,99.88,3,Main Category,Recovery,False,Deflation,Summer,General/Housing
2023,Giáo dục,7,100.03,3,Main Category,Recovery,False,Stable,Summer,Education
2023,Trong đó: Dịch vụ giáo dục,7,100.01,3,Sub-category,Recovery,False,Stable,Summer,General/Housing
2023,"Văn hóa, giải trí và du lịch",7,100.19,3,Main Category,Recovery,False,Stable,Summer,General/Housing
2023,Hàng hoá và dịch vụ khác,7,102.84,3,Main Category,Recovery,False,High Inflation,Summer,General/Housing
2023,Chỉ số giá vàng,7,99.97,3,Main Category,Recovery,False,Deflation,Summer,Financial/Other
2023,Chỉ số đô la Mỹ,7,100.53,3,Main Category,Recovery,False,Stable,Summer,Financial/Other
2022,Chỉ số giá tiêu dùng,7,100.4,3,Total CPI,COVID-19,False,Stable,Summer,General/Housing
2022,Hàng ăn và dịch vụ ăn uống,7,101.37,3,Main Category,COVID-19,False,High Inflation,Summer,Food & Beverage
2022,Lương thực,7,100.31,3,Sub-category,COVID-19,False,Stable,Summer,Food & Beverage
2022,Thực phẩm,7,101.6,3,Sub-category,COVID-19,False,High Inflation,Summer,Food & Beverage
2022,Ăn uống ngoài gia đình,7,101.28,3,Sub-category,COVID-19,False,High Inflation,Summer,General/Housing
2022,Đồ uống và thuốc lá,7,100.39,3,Main Category,COVID-19,False,Stable,Summer,General/Housing
2022,"May mặc, mũ nón, giày dép",7,100.32,3,Main Category,COVID-19,False,Stable,Summer,General/Housing
2022,Nhà ở và vật liệu xây dựng,7,100.49,3,Main Category,COVID-19,False,Stable,Summer,General/Housing
2022,Thiết bị và đồ dùng gia đình,7,100.32,3,Main Category,COVID-19,False,Stable,Summer,General/Housing
2022,Thuốc và dịch vụ y tế,7,100.05,3,Main Category,COVID-19,False,Stable,Summer,Healthcare
2022,Trong đó: Dịch vụ y tế,7,100.0,3,Sub-category,COVID-19,False,Stable,Summer,Healthcare
2022,Giao thông,7,97.15,3,Main Category,COVID-19,False,Deflation,Summer,Transport
2022,Bưu chính viễn thông,7,100.26,3,Main Category,COVID-19,False,Stable,Summer,General/Housing
2022,Giáo dục,7,100.2,3,Main Category,COVID-19,False,Stable,Summer,Education
2022,Trong đó: Dịch vụ giáo dục,7,100.16,3,Sub-category,COVID-19,False,Stable,Summer,General/Housing
2022,"Văn hóa, giải trí và du lịch",7,100.79,3,Main Category,COVID-19,False,Stable,Summer,General/Housing
2022,Hàng hoá và dịch vụ khác,7,100.43,3,Main Category,COVID-19,False,Stable,Summer,General/Housing
2022,Chỉ số giá vàng,7,97.61,3,Main Category,COVID-19,False,Deflation,Summer,Financial/Other
2022,Chỉ số đô la Mỹ,7,100.62,3,Main Category,COVID-19,False,Stable,Summer,Financial/Other
2021,Chỉ số giá tiêu dùng,7,100.62,3,Total CPI,COVID-19,False,Stable,Summer,General/Housing
2021,Hàng ăn và dịch vụ ăn uống,7,100.67,3,Main Category,COVID-19,False,Stable,Summer,Food & Beverage
2021,Lương thực,7,100.36,3,Sub-category,COVID-19,False,Stable,Summer,Food & Beverage
2021,Thực phẩm,7,100.95,3,Sub-category,COVID-19,False,Stable,Summer,Food & Beverage
2021,Ăn uống ngoài gia đình,7,100.11,3,Sub-category,COVID-19,False,Stable,Summer,General/Housing
2021,Đồ uống và thuốc lá,7,100.18,3,Main Category,COVID-19,False,Stable,Summer,General/Housing
2021,"May mặc, mũ nón, giày dép",7,99.97,3,Main Category,COVID-19,False,Deflation,Summer,General/Housing
2021,Nhà ở và vật liệu xây dựng,7,100.88,3,Main Category,COVID-19,False,Stable,Summer,General/Housing
2021,Thiết bị và đồ dùng gia đình,7,100.06,3,Main Category,COVID-19,False,Stable,Summer,General/Housing
2021,Thuốc và dịch vụ y tế,7,100.03,3,Main Category,COVID-19,False,Stable,Summer,Healthcare
2021,Trong đó: Dịch vụ y tế,7,100.0,3,Sub-category,COVID-19,False,Stable,Summer,Healthcare
2021,Giao thông,7,102.36,3,Main Category,COVID-19,False,High Inflation,Summer,Transport
2021,Bưu chính viễn thông,7,99.95,3,Main Category,COVID-19,False,Deflation,Summer,General/Housing
2021,Giáo dục,7,100.03,3,Main Category,COVID-19,False,Stable,Summer,Education
2021,Trong đó: Dịch vụ giáo dục,7,100.0,3,Sub-category,COVID-19,False,Stable,Summer,General/Housing
2021,"Văn hóa, giải trí và du lịch",7,99.9,3,Main Category,COVID-19,False,Deflation,Summer,General/Housing
2021,Hàng hoá và dịch vụ khác,7,100.0,3,Main Category,COVID-19,False,Stable,Summer,General/Housing
2021,Chỉ số giá vàng,7,98.61,3,Main Category,COVID-19,False,Deflation,Summer,Financial/Other
2021,Chỉ số đô la Mỹ,7,100.09,3,Main Category,COVID-19,False,Stable,Summer,Financial/Other
2020,Chỉ số giá tiêu dùng,7,100.4,3,Total CPI,COVID-19,False,Stable,Summer,General/Housing
2020,Hàng ăn và dịch vụ ăn uống,7,99.82,3,Main Category,COVID-19,False,Deflation,Summer,Food & Beverage
2020,Lương thực,7,99.8,3,Sub-category,COVID-19,False,Deflation,Summer,Food & Beverage
2020,Thực phẩm,7,99.7,3,Sub-category,COVID-19,False,Deflation,Summer,Food & Beverage
2020,Đồ uống và thuốc lá,7,100.02,3,Main Category,COVID-19,False,Stable,Summer,General/Housing
2020,"May mặc, mũ nón, giày dép",7,100.06,3,Main Category,COVID-19,False,Stable,Summer,General/Housing
2020,Nhà ở và vật liệu xây dựng,7,100.47,3,Main Category,COVID-19,False,Stable,Summer,General/Housing
2020,Thiết bị và đồ dùng gia đình,7,100.07,3,Main Category,COVID-19,False,Stable,Summer,General/Housing
2020,Thuốc và dịch vụ y tế,7,100.02,3,Main Category,COVID-19,False,Stable,Summer,Healthcare
2020,Giao thông,7,103.91,3,Main Category,COVID-19,False,High Inflation,Summer,Transport
2020,Bưu chính viễn thông,7,99.98,3,Main Category,COVID-19,False,Deflation,Summer,General/Housing
2020,Giáo dục,7,100.02,3,Main Category,COVID-19,False,Stable,Summer,Education
2020,"Văn hóa, giải trí và du lịch",7,100.3,3,Main Category,COVID-19,False,Stable,Summer,General/Housing
2020,Hàng hoá và dịch vụ khác,7,100.17,3,Main Category,COVID-19,False,Stable,Summer,General/Housing
2020,Chỉ số giá vàng,7,103.49,3,Main Category,COVID-19,False,High Inflation,Summer,Financial/Other
2020,Chỉ số đô la Mỹ,7,99.77,3,Main Category,COVID-19,False,Deflation,Summer,Financial/Other
2019,Chỉ số giá tiêu dùng,7,100.18,3,Total CPI,Economic Growth,False,Stable,Summer,General/Housing
2019,Hàng ăn và dịch vụ ăn uống,7,100.33,3,Main Category,Economic Growth,False,Stable,Summer,Food & Beverage
2019,Lương thực,7,100.05,3,Sub-category,Economic Growth,False,Stable,Summer,Food & Beverage
2019,Thực phẩm,7,100.4,3,Sub-category,Economic Growth,False,Stable,Summer,Food & Beverage
2019,Đồ uống và thuốc lá,7,100.12,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2019,"May mặc, mũ nón, giày dép",7,100.1,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2019,Nhà ở và vật liệu xây dựng,7,99.97,3,Main Category,Economic Growth,False,Deflation,Summer,General/Housing
2019,Thiết bị và đồ dùng gia đình,7,100.08,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2019,Thuốc và dịch vụ y tế,7,100.02,3,Main Category,Economic Growth,False,Stable,Summer,Healthcare
2019,Giao thông,7,99.97,3,Main Category,Economic Growth,False,Deflation,Summer,Transport
2019,Bưu chính viễn thông,7,100.01,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2019,Giáo dục,7,100.22,3,Main Category,Economic Growth,False,Stable,Summer,Education
2019,"Văn hóa, giải trí và du lịch",7,100.15,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2019,Hàng hoá và dịch vụ khác,7,100.94,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2019,Chỉ số giá vàng,7,104.79,3,Main Category,Economic Growth,False,High Inflation,Summer,Financial/Other
2019,Chỉ số đô la Mỹ,7,99.5,3,Main Category,Economic Growth,False,Deflation,Summer,Financial/Other
2018,Chỉ số giá tiêu dùng,7,99.91,3,Total CPI,Economic Growth,False,Deflation,Summer,General/Housing
2018,Hàng ăn và dịch vụ ăn uống,7,100.43,3,Main Category,Economic Growth,False,Stable,Summer,Food & Beverage
2018,Lương thực,7,99.08,3,Sub-category,Economic Growth,False,Deflation,Summer,Food & Beverage
2018,Thực phẩm,7,100.87,3,Sub-category,Economic Growth,False,Stable,Summer,Food & Beverage
2018,Đồ uống và thuốc lá,7,100.05,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2018,"May mặc, mũ nón, giày dép",7,100.12,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2018,Nhà ở và vật liệu xây dựng,7,100.37,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2018,Thiết bị và đồ dùng gia đình,7,100.11,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2018,Thuốc và dịch vụ y tế,7,94.15,3,Main Category,Economic Growth,False,Deflation,Summer,Healthcare
2018,Giao thông,7,99.48,3,Main Category,Economic Growth,False,Deflation,Summer,Transport
2018,Bưu chính viễn thông,7,99.95,3,Main Category,Economic Growth,False,Deflation,Summer,General/Housing
2018,Giáo dục,7,100.05,3,Main Category,Economic Growth,False,Stable,Summer,Education
2018,"Văn hóa, giải trí và du lịch",7,100.26,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2018,Hàng hoá và dịch vụ khác,7,100.56,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2018,Chỉ số giá vàng,7,98.43,3,Main Category,Economic Growth,False,Deflation,Summer,Financial/Other
2018,Chỉ số đô la Mỹ,7,100.84,3,Main Category,Economic Growth,False,Stable,Summer,Financial/Other
2017,Chỉ số giá tiêu dùng,7,100.11,3,Total CPI,Economic Growth,False,Stable,Summer,General/Housing
2017,Hàng ăn và dịch vụ ăn uống,7,100.54,3,Main Category,Economic Growth,False,Stable,Summer,Food & Beverage
2017,Lương thực,7,99.92,3,Sub-category,Economic Growth,False,Deflation,Summer,Food & Beverage
2017,Thực phẩm,7,100.87,3,Sub-category,Economic Growth,False,Stable,Summer,Food & Beverage
2017,Đồ uống và thuốc lá,7,100.04,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2017,"May mặc, mũ nón, giày dép",7,100.04,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2017,Nhà ở và vật liệu xây dựng,7,100.03,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2017,Thiết bị và đồ dùng gia đình,7,100.09,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2017,Thuốc và dịch vụ y tế,7,100.36,3,Main Category,Economic Growth,False,Stable,Summer,Healthcare
2017,Giao thông,7,98.48,3,Main Category,Economic Growth,False,Deflation,Summer,Transport
2017,Bưu chính viễn thông,7,99.94,3,Main Category,Economic Growth,False,Deflation,Summer,General/Housing
2017,Giáo dục,7,100.05,3,Main Category,Economic Growth,False,Stable,Summer,Education
2017,"Văn hóa, giải trí và du lịch",7,99.97,3,Main Category,Economic Growth,False,Deflation,Summer,General/Housing
2017,Hàng hoá và dịch vụ khác,7,100.73,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2017,Chỉ số giá vàng,7,99.12,3,Main Category,Economic Growth,False,Deflation,Summer,Financial/Other
2017,Chỉ số đô la Mỹ,7,100.09,3,Main Category,Economic Growth,False,Stable,Summer,Financial/Other
2016,Chỉ số giá tiêu dùng,7,100.13,3,Total CPI,Economic Growth,False,Stable,Summer,General/Housing
2016,Hàng ăn và dịch vụ ăn uống,7,99.95,3,Main Category,Economic Growth,False,Deflation,Summer,Food & Beverage
2016,Lương thực,7,99.36,3,Sub-category,Economic Growth,False,Deflation,Summer,Food & Beverage
2016,Thực phẩm,7,99.99,3,Sub-category,Economic Growth,False,Deflation,Summer,Food & Beverage
2016,Đồ uống và thuốc lá,7,100.09,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2016,"May mặc, mũ nón, giày dép",7,100.04,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2016,Nhà ở và vật liệu xây dựng,7,100.14,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2016,Thiết bị và đồ dùng gia đình,7,100.06,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2016,Thuốc và dịch vụ y tế,7,100.02,3,Main Category,Economic Growth,False,Stable,Summer,Healthcare
2016,Giao thông,7,101.19,3,Main Category,Economic Growth,False,High Inflation,Summer,Transport
2016,Bưu chính viễn thông,7,99.9,3,Main Category,Economic Growth,False,Deflation,Summer,General/Housing
2016,Giáo dục,7,100.0,3,Main Category,Economic Growth,False,Stable,Summer,Education
2016,"Văn hóa, giải trí và du lịch",7,100.01,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2016,Hàng hoá và dịch vụ khác,7,100.17,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2016,Chỉ số giá vàng,7,105.36,3,Main Category,Economic Growth,False,High Inflation,Summer,Financial/Other
2016,Chỉ số đô la Mỹ,7,99.79,3,Main Category,Economic Growth,False,Deflation,Summer,Financial/Other
2015,Chỉ số giá tiêu dùng,7,100.13,3,Total CPI,Economic Growth,False,Stable,Summer,General/Housing
2015,Hàng ăn và dịch vụ ăn uống,7,100.1,3,Main Category,Economic Growth,False,Stable,Summer,Food & Beverage
2015,Lương thực,7,99.62,3,Sub-category,Economic Growth,False,Deflation,Summer,Food & Beverage
2015,Thực phẩm,7,100.24,3,Sub-category,Economic Growth,False,Stable,Summer,Food & Beverage
2015,Đồ uống và thuốc lá,7,100.18,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2015,"May mặc, mũ nón, giày dép",7,100.25,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2015,Nhà ở và vật liệu xây dựng,7,100.22,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2015,Thiết bị và đồ dùng gia đình,7,100.14,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2015,Thuốc và dịch vụ y tế,7,100.15,3,Main Category,Economic Growth,False,Stable,Summer,Healthcare
2015,Giao thông,7,100.16,3,Main Category,Economic Growth,False,Stable,Summer,Transport
2015,Bưu chính viễn thông,7,99.98,3,Main Category,Economic Growth,False,Deflation,Summer,General/Housing
2015,Giáo dục,7,100.01,3,Main Category,Economic Growth,False,Stable,Summer,Education
2015,"Văn hóa, giải trí và du lịch",7,100.16,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2015,Hàng hoá và dịch vụ khác,7,100.08,3,Main Category,Economic Growth,False,Stable,Summer,General/Housing
2015,Chỉ số giá vàng,7,98.76,3,Main Category,Economic Growth,False,Deflation,Summer,Financial/Other
2015,Chỉ số đô la Mỹ,7,100.09,3,Main Category,Economic Growth,False,Stable,Summer,Financial/Other
2014,Chỉ số giá tiêu dùng,7,100.23,3,Total CPI,Economic Growth,False,Stable,Summer,General/Housing
